,uri,features
3125,spotify:track:3333YXdcyths5CB8v28dZj,"{'danceability': 0.592, 'energy': 0.2, 'key': 1, 'loudness': -16.392, 'mode': 1, 'speechiness': 0.0344, 'acousticness': 0.823, 'instrumentalness': 0, 'liveness': 0.101, 'valence': 0.382, 'tempo': 172.647, 'type': 'audio_features', 'id': '3333YXdcyths5CB8v28dZj', 'uri': 'spotify:track:3333YXdcyths5CB8v28dZj', 'track_href': 'https://api.spotify.com/v1/tracks/3333YXdcyths5CB8v28dZj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3333YXdcyths5CB8v28dZj', 'duration_ms': 277400, 'time_signature': 4}"
3126,spotify:track:28sxgM4sBLWbHq9KbOLuE8,"{'danceability': 0.738, 'energy': 0.67, 'key': 0, 'loudness': -8.93, 'mode': 1, 'speechiness': 0.132, 'acousticness': 0.185, 'instrumentalness': 0, 'liveness': 0.0989, 'valence': 0.687, 'tempo': 177.277, 'type': 'audio_features', 'id': '28sxgM4sBLWbHq9KbOLuE8', 'uri': 'spotify:track:28sxgM4sBLWbHq9KbOLuE8', 'track_href': 'https://api.spotify.com/v1/tracks/28sxgM4sBLWbHq9KbOLuE8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/28sxgM4sBLWbHq9KbOLuE8', 'duration_ms': 348573, 'time_signature': 4}"
3127,spotify:track:3X7uFMzJrEE0sxn62qd8Ch,"{'danceability': 0.643, 'energy': 0.802, 'key': 6, 'loudness': -4.92, 'mode': 1, 'speechiness': 0.0227, 'acousticness': 0.0299, 'instrumentalness': 0, 'liveness': 0.0719, 'valence': 0.53, 'tempo': 95.99, 'type': 'audio_features', 'id': '3X7uFMzJrEE0sxn62qd8Ch', 'uri': 'spotify:track:3X7uFMzJrEE0sxn62qd8Ch', 'track_href': 'https://api.spotify.com/v1/tracks/3X7uFMzJrEE0sxn62qd8Ch', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3X7uFMzJrEE0sxn62qd8Ch', 'duration_ms': 270333, 'time_signature': 4}"
3128,spotify:track:0gqy8H7byrHRhBVtKkMVKy,"{'danceability': 0.61, 'energy': 0.734, 'key': 10, 'loudness': -9.862, 'mode': 1, 'speechiness': 0.034, 'acousticness': 0.237, 'instrumentalness': 6.02e-05, 'liveness': 0.0489, 'valence': 0.701, 'tempo': 111.698, 'type': 'audio_features', 'id': '0gqy8H7byrHRhBVtKkMVKy', 'uri': 'spotify:track:0gqy8H7byrHRhBVtKkMVKy', 'track_href': 'https://api.spotify.com/v1/tracks/0gqy8H7byrHRhBVtKkMVKy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0gqy8H7byrHRhBVtKkMVKy', 'duration_ms': 235493, 'time_signature': 4}"
3129,spotify:track:3qmYlsTbC9CD9SGoVmaEDa,"{'danceability': 0.572, 'energy': 0.502, 'key': 7, 'loudness': -14.405, 'mode': 1, 'speechiness': 0.0303, 'acousticness': 0.0159, 'instrumentalness': 0.0142, 'liveness': 0.0849, 'valence': 0.316, 'tempo': 98.044, 'type': 'audio_features', 'id': '3qmYlsTbC9CD9SGoVmaEDa', 'uri': 'spotify:track:3qmYlsTbC9CD9SGoVmaEDa', 'track_href': 'https://api.spotify.com/v1/tracks/3qmYlsTbC9CD9SGoVmaEDa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3qmYlsTbC9CD9SGoVmaEDa', 'duration_ms': 530560, 'time_signature': 4}"
3130,spotify:track:5a3QwvHiJO4fKWJqsPkJvB,"{'danceability': 0.524, 'energy': 0.735, 'key': 7, 'loudness': -9.708, 'mode': 1, 'speechiness': 0.0387, 'acousticness': 0.0097, 'instrumentalness': 0.0139, 'liveness': 0.0615, 'valence': 0.866, 'tempo': 119.907, 'type': 'audio_features', 'id': '5a3QwvHiJO4fKWJqsPkJvB', 'uri': 'spotify:track:5a3QwvHiJO4fKWJqsPkJvB', 'track_href': 'https://api.spotify.com/v1/tracks/5a3QwvHiJO4fKWJqsPkJvB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5a3QwvHiJO4fKWJqsPkJvB', 'duration_ms': 257827, 'time_signature': 4}"
3131,spotify:track:2gJDyiRxxIglLXp545SPVL,"{'danceability': 0.705, 'energy': 0.842, 'key': 9, 'loudness': -6.171, 'mode': 1, 'speechiness': 0.0503, 'acousticness': 0.231, 'instrumentalness': 0, 'liveness': 0.382, 'valence': 0.712, 'tempo': 107.931, 'type': 'audio_features', 'id': '2gJDyiRxxIglLXp545SPVL', 'uri': 'spotify:track:2gJDyiRxxIglLXp545SPVL', 'track_href': 'https://api.spotify.com/v1/tracks/2gJDyiRxxIglLXp545SPVL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2gJDyiRxxIglLXp545SPVL', 'duration_ms': 240120, 'time_signature': 4}"
3132,spotify:track:0fiSpF9mvRFQWy0ca64d1g,"{'danceability': 0.502, 'energy': 0.683, 'key': 0, 'loudness': -8.19, 'mode': 0, 'speechiness': 0.0472, 'acousticness': 0.71, 'instrumentalness': 1.98e-06, 'liveness': 0.18, 'valence': 0.734, 'tempo': 82.626, 'type': 'audio_features', 'id': '0fiSpF9mvRFQWy0ca64d1g', 'uri': 'spotify:track:0fiSpF9mvRFQWy0ca64d1g', 'track_href': 'https://api.spotify.com/v1/tracks/0fiSpF9mvRFQWy0ca64d1g', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0fiSpF9mvRFQWy0ca64d1g', 'duration_ms': 194948, 'time_signature': 4}"
3133,spotify:track:3MrRksHupTVEQ7YbA0FsZK,"{'danceability': 0.529, 'energy': 0.843, 'key': 6, 'loudness': -6.908, 'mode': 0, 'speechiness': 0.0616, 'acousticness': 0.0628, 'instrumentalness': 0.000827, 'liveness': 0.0608, 'valence': 0.188, 'tempo': 117.662, 'type': 'audio_features', 'id': '3MrRksHupTVEQ7YbA0FsZK', 'uri': 'spotify:track:3MrRksHupTVEQ7YbA0FsZK', 'track_href': 'https://api.spotify.com/v1/tracks/3MrRksHupTVEQ7YbA0FsZK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3MrRksHupTVEQ7YbA0FsZK', 'duration_ms': 310333, 'time_signature': 4}"
3134,spotify:track:77Ffjo5brigkCg1sEZbKq5,"{'danceability': 0.821, 'energy': 0.658, 'key': 6, 'loudness': -12.672, 'mode': 1, 'speechiness': 0.0397, 'acousticness': 0.136, 'instrumentalness': 0, 'liveness': 0.167, 'valence': 0.932, 'tempo': 119.985, 'type': 'audio_features', 'id': '77Ffjo5brigkCg1sEZbKq5', 'uri': 'spotify:track:77Ffjo5brigkCg1sEZbKq5', 'track_href': 'https://api.spotify.com/v1/tracks/77Ffjo5brigkCg1sEZbKq5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/77Ffjo5brigkCg1sEZbKq5', 'duration_ms': 270427, 'time_signature': 4}"
3135,spotify:track:4iQZi2sMZlbTpcUlo5YGBf,"{'danceability': 0.641, 'energy': 0.836, 'key': 0, 'loudness': -7.155, 'mode': 1, 'speechiness': 0.0284, 'acousticness': 0.105, 'instrumentalness': 0.0335, 'liveness': 0.0714, 'valence': 0.659, 'tempo': 113.758, 'type': 'audio_features', 'id': '4iQZi2sMZlbTpcUlo5YGBf', 'uri': 'spotify:track:4iQZi2sMZlbTpcUlo5YGBf', 'track_href': 'https://api.spotify.com/v1/tracks/4iQZi2sMZlbTpcUlo5YGBf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4iQZi2sMZlbTpcUlo5YGBf', 'duration_ms': 234693, 'time_signature': 4}"
3136,spotify:track:7CqFMR3yj95Yuwagq5XsLR,"{'danceability': 0.794, 'energy': 0.431, 'key': 0, 'loudness': -10.182, 'mode': 1, 'speechiness': 0.0854, 'acousticness': 0.00524, 'instrumentalness': 0.033, 'liveness': 0.0794, 'valence': 0.498, 'tempo': 98.875, 'type': 'audio_features', 'id': '7CqFMR3yj95Yuwagq5XsLR', 'uri': 'spotify:track:7CqFMR3yj95Yuwagq5XsLR', 'track_href': 'https://api.spotify.com/v1/tracks/7CqFMR3yj95Yuwagq5XsLR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7CqFMR3yj95Yuwagq5XsLR', 'duration_ms': 296497, 'time_signature': 4}"
3137,spotify:track:5kr90kavZCFmPhzk338xrX,"{'danceability': 0.623, 'energy': 0.628, 'key': 5, 'loudness': -10.253, 'mode': 1, 'speechiness': 0.0349, 'acousticness': 0.0153, 'instrumentalness': 0.0229, 'liveness': 0.244, 'valence': 0.93, 'tempo': 156.292, 'type': 'audio_features', 'id': '5kr90kavZCFmPhzk338xrX', 'uri': 'spotify:track:5kr90kavZCFmPhzk338xrX', 'track_href': 'https://api.spotify.com/v1/tracks/5kr90kavZCFmPhzk338xrX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5kr90kavZCFmPhzk338xrX', 'duration_ms': 271533, 'time_signature': 4}"
3138,spotify:track:0qrOEuhMXqAyMMyfOCZ2yC,"{'danceability': 0.782, 'energy': 0.713, 'key': 2, 'loudness': -6.999, 'mode': 0, 'speechiness': 0.0325, 'acousticness': 0.179, 'instrumentalness': 0.0321, 'liveness': 0.105, 'valence': 0.572, 'tempo': 124.674, 'type': 'audio_features', 'id': '0qrOEuhMXqAyMMyfOCZ2yC', 'uri': 'spotify:track:0qrOEuhMXqAyMMyfOCZ2yC', 'track_href': 'https://api.spotify.com/v1/tracks/0qrOEuhMXqAyMMyfOCZ2yC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0qrOEuhMXqAyMMyfOCZ2yC', 'duration_ms': 251200, 'time_signature': 4}"
3139,spotify:track:4ByEFOBuLXpCqvO1kw8Wdm,"{'danceability': 0.625, 'energy': 0.726, 'key': 11, 'loudness': -11.402, 'mode': 0, 'speechiness': 0.0444, 'acousticness': 0.0158, 'instrumentalness': 0.000169, 'liveness': 0.0625, 'valence': 0.507, 'tempo': 124.945, 'type': 'audio_features', 'id': '4ByEFOBuLXpCqvO1kw8Wdm', 'uri': 'spotify:track:4ByEFOBuLXpCqvO1kw8Wdm', 'track_href': 'https://api.spotify.com/v1/tracks/4ByEFOBuLXpCqvO1kw8Wdm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4ByEFOBuLXpCqvO1kw8Wdm', 'duration_ms': 280400, 'time_signature': 4}"
3140,spotify:track:7BeV8s7R68eqPelMmvp5tu,"{'danceability': 0.905, 'energy': 0.604, 'key': 4, 'loudness': -7.433, 'mode': 0, 'speechiness': 0.0413, 'acousticness': 0.149, 'instrumentalness': 9.24e-05, 'liveness': 0.0523, 'valence': 0.899, 'tempo': 109.196, 'type': 'audio_features', 'id': '7BeV8s7R68eqPelMmvp5tu', 'uri': 'spotify:track:7BeV8s7R68eqPelMmvp5tu', 'track_href': 'https://api.spotify.com/v1/tracks/7BeV8s7R68eqPelMmvp5tu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7BeV8s7R68eqPelMmvp5tu', 'duration_ms': 242400, 'time_signature': 4}"
3141,spotify:track:6ADSaE87h8Y3lccZlBJdXH,"{'danceability': 0.54, 'energy': 0.429, 'key': 2, 'loudness': -11.822, 'mode': 1, 'speechiness': 0.0285, 'acousticness': 0.000202, 'instrumentalness': 0.355, 'liveness': 0.141, 'valence': 0.113, 'tempo': 110.171, 'type': 'audio_features', 'id': '6ADSaE87h8Y3lccZlBJdXH', 'uri': 'spotify:track:6ADSaE87h8Y3lccZlBJdXH', 'track_href': 'https://api.spotify.com/v1/tracks/6ADSaE87h8Y3lccZlBJdXH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6ADSaE87h8Y3lccZlBJdXH', 'duration_ms': 295516, 'time_signature': 4}"
3142,spotify:track:6r8k1vznHrzlEKYxL4dZEe,"{'danceability': 0.724, 'energy': 0.822, 'key': 1, 'loudness': -4.374, 'mode': 0, 'speechiness': 0.0333, 'acousticness': 0.304, 'instrumentalness': 1.38e-05, 'liveness': 0.0553, 'valence': 0.964, 'tempo': 99.9, 'type': 'audio_features', 'id': '6r8k1vznHrzlEKYxL4dZEe', 'uri': 'spotify:track:6r8k1vznHrzlEKYxL4dZEe', 'track_href': 'https://api.spotify.com/v1/tracks/6r8k1vznHrzlEKYxL4dZEe', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6r8k1vznHrzlEKYxL4dZEe', 'duration_ms': 242733, 'time_signature': 4}"
3143,spotify:track:2xEhTQcmrRNaxfUOvSAgXo,"{'danceability': 0.486, 'energy': 0.853, 'key': 4, 'loudness': -11.836, 'mode': 0, 'speechiness': 0.0297, 'acousticness': 0.257, 'instrumentalness': 0.000824, 'liveness': 0.355, 'valence': 0.726, 'tempo': 173.85, 'type': 'audio_features', 'id': '2xEhTQcmrRNaxfUOvSAgXo', 'uri': 'spotify:track:2xEhTQcmrRNaxfUOvSAgXo', 'track_href': 'https://api.spotify.com/v1/tracks/2xEhTQcmrRNaxfUOvSAgXo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2xEhTQcmrRNaxfUOvSAgXo', 'duration_ms': 307000, 'time_signature': 4}"
3144,spotify:track:1GeNWyZtCHbcp3ZWp8GTOO,"{'danceability': 0.548, 'energy': 0.294, 'key': 10, 'loudness': -17.112, 'mode': 1, 'speechiness': 0.0333, 'acousticness': 0.332, 'instrumentalness': 3.34e-06, 'liveness': 0.0392, 'valence': 0.491, 'tempo': 76.698, 'type': 'audio_features', 'id': '1GeNWyZtCHbcp3ZWp8GTOO', 'uri': 'spotify:track:1GeNWyZtCHbcp3ZWp8GTOO', 'track_href': 'https://api.spotify.com/v1/tracks/1GeNWyZtCHbcp3ZWp8GTOO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1GeNWyZtCHbcp3ZWp8GTOO', 'duration_ms': 256173, 'time_signature': 4}"
3145,spotify:track:2zjyGkJCE3HdsLkq4RKg7L,"{'danceability': 0.71, 'energy': 0.748, 'key': 10, 'loudness': -10.558, 'mode': 0, 'speechiness': 0.0482, 'acousticness': 0.0287, 'instrumentalness': 0.156, 'liveness': 0.0741, 'valence': 0.619, 'tempo': 125.374, 'type': 'audio_features', 'id': '2zjyGkJCE3HdsLkq4RKg7L', 'uri': 'spotify:track:2zjyGkJCE3HdsLkq4RKg7L', 'track_href': 'https://api.spotify.com/v1/tracks/2zjyGkJCE3HdsLkq4RKg7L', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2zjyGkJCE3HdsLkq4RKg7L', 'duration_ms': 222373, 'time_signature': 4}"
3146,spotify:track:08QP0rwnQSbbpGRIuXfrAY,"{'danceability': 0.491, 'energy': 0.957, 'key': 11, 'loudness': -3.67, 'mode': 1, 'speechiness': 0.096, 'acousticness': 0.00853, 'instrumentalness': 0.000879, 'liveness': 0.371, 'valence': 0.635, 'tempo': 158.067, 'type': 'audio_features', 'id': '08QP0rwnQSbbpGRIuXfrAY', 'uri': 'spotify:track:08QP0rwnQSbbpGRIuXfrAY', 'track_href': 'https://api.spotify.com/v1/tracks/08QP0rwnQSbbpGRIuXfrAY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/08QP0rwnQSbbpGRIuXfrAY', 'duration_ms': 223733, 'time_signature': 4}"
3147,spotify:track:3GS17AkSwwy1g7W9zQoeCf,"{'danceability': 0.37, 'energy': 0.726, 'key': 7, 'loudness': -7.907, 'mode': 0, 'speechiness': 0.0446, 'acousticness': 0.27, 'instrumentalness': 0.0397, 'liveness': 0.109, 'valence': 0.43, 'tempo': 96.913, 'type': 'audio_features', 'id': '3GS17AkSwwy1g7W9zQoeCf', 'uri': 'spotify:track:3GS17AkSwwy1g7W9zQoeCf', 'track_href': 'https://api.spotify.com/v1/tracks/3GS17AkSwwy1g7W9zQoeCf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3GS17AkSwwy1g7W9zQoeCf', 'duration_ms': 278400, 'time_signature': 4}"
3148,spotify:track:1wEeNtO7z41aUqC80shxqK,"{'danceability': 0.686, 'energy': 0.682, 'key': 7, 'loudness': -12.154, 'mode': 0, 'speechiness': 0.033, 'acousticness': 0.0806, 'instrumentalness': 0.000155, 'liveness': 0.14, 'valence': 0.708, 'tempo': 123.44, 'type': 'audio_features', 'id': '1wEeNtO7z41aUqC80shxqK', 'uri': 'spotify:track:1wEeNtO7z41aUqC80shxqK', 'track_href': 'https://api.spotify.com/v1/tracks/1wEeNtO7z41aUqC80shxqK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1wEeNtO7z41aUqC80shxqK', 'duration_ms': 255220, 'time_signature': 4}"
3149,spotify:track:3UiuKZWtgXjeAfnfGqIeu0,"{'danceability': 0.763, 'energy': 0.824, 'key': 1, 'loudness': -10.054, 'mode': 0, 'speechiness': 0.033, 'acousticness': 0.0613, 'instrumentalness': 4.45e-05, 'liveness': 0.0226, 'valence': 0.947, 'tempo': 116.975, 'type': 'audio_features', 'id': '3UiuKZWtgXjeAfnfGqIeu0', 'uri': 'spotify:track:3UiuKZWtgXjeAfnfGqIeu0', 'track_href': 'https://api.spotify.com/v1/tracks/3UiuKZWtgXjeAfnfGqIeu0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3UiuKZWtgXjeAfnfGqIeu0', 'duration_ms': 256947, 'time_signature': 4}"
3150,spotify:track:5ecomU85GzPgOJZ315oZ88,"{'danceability': 0.613, 'energy': 0.484, 'key': 0, 'loudness': -9.162, 'mode': 1, 'speechiness': 0.0251, 'acousticness': 0.25, 'instrumentalness': 2.11e-06, 'liveness': 0.195, 'valence': 0.31, 'tempo': 131.25, 'type': 'audio_features', 'id': '5ecomU85GzPgOJZ315oZ88', 'uri': 'spotify:track:5ecomU85GzPgOJZ315oZ88', 'track_href': 'https://api.spotify.com/v1/tracks/5ecomU85GzPgOJZ315oZ88', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5ecomU85GzPgOJZ315oZ88', 'duration_ms': 286973, 'time_signature': 4}"
3151,spotify:track:5VzqFMyPERPObMOzZdELuK,"{'danceability': 0.879, 'energy': 0.511, 'key': 11, 'loudness': -11.36, 'mode': 0, 'speechiness': 0.124, 'acousticness': 0.0425, 'instrumentalness': 0.0074, 'liveness': 0.176, 'valence': 0.839, 'tempo': 113.763, 'type': 'audio_features', 'id': '5VzqFMyPERPObMOzZdELuK', 'uri': 'spotify:track:5VzqFMyPERPObMOzZdELuK', 'track_href': 'https://api.spotify.com/v1/tracks/5VzqFMyPERPObMOzZdELuK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5VzqFMyPERPObMOzZdELuK', 'duration_ms': 303267, 'time_signature': 4}"
3152,spotify:track:4P0uyibZjcXZLVeNOHBd8Q,"{'danceability': 0.67, 'energy': 0.419, 'key': 8, 'loudness': -10.266, 'mode': 1, 'speechiness': 0.0249, 'acousticness': 0.503, 'instrumentalness': 6.9e-06, 'liveness': 0.101, 'valence': 0.304, 'tempo': 103.538, 'type': 'audio_features', 'id': '4P0uyibZjcXZLVeNOHBd8Q', 'uri': 'spotify:track:4P0uyibZjcXZLVeNOHBd8Q', 'track_href': 'https://api.spotify.com/v1/tracks/4P0uyibZjcXZLVeNOHBd8Q', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4P0uyibZjcXZLVeNOHBd8Q', 'duration_ms': 302840, 'time_signature': 4}"
3153,spotify:track:0oerlffJSzhRVvtDfLcp3N,"{'danceability': 0.252, 'energy': 0.802, 'key': 7, 'loudness': -3.976, 'mode': 1, 'speechiness': 0.0391, 'acousticness': 0.13, 'instrumentalness': 0.0146, 'liveness': 0.309, 'valence': 0.253, 'tempo': 150.056, 'type': 'audio_features', 'id': '0oerlffJSzhRVvtDfLcp3N', 'uri': 'spotify:track:0oerlffJSzhRVvtDfLcp3N', 'track_href': 'https://api.spotify.com/v1/tracks/0oerlffJSzhRVvtDfLcp3N', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0oerlffJSzhRVvtDfLcp3N', 'duration_ms': 308667, 'time_signature': 4}"
3154,spotify:track:30iF3F3WvZ22dcNxI48lo7,"{'danceability': 0.885, 'energy': 0.766, 'key': 4, 'loudness': -10.997, 'mode': 1, 'speechiness': 0.0449, 'acousticness': 0.0743, 'instrumentalness': 0.000747, 'liveness': 0.286, 'valence': 0.77, 'tempo': 111.412, 'type': 'audio_features', 'id': '30iF3F3WvZ22dcNxI48lo7', 'uri': 'spotify:track:30iF3F3WvZ22dcNxI48lo7', 'track_href': 'https://api.spotify.com/v1/tracks/30iF3F3WvZ22dcNxI48lo7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/30iF3F3WvZ22dcNxI48lo7', 'duration_ms': 293867, 'time_signature': 4}"
3155,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,"{'danceability': 0.709, 'energy': 0.824, 'key': 1, 'loudness': -8.824, 'mode': 1, 'speechiness': 0.0453, 'acousticness': 0.207, 'instrumentalness': 0.000307, 'liveness': 0.0888, 'valence': 0.867, 'tempo': 118.818, 'type': 'audio_features', 'id': '2tUBqZG2AbRi7Q0BIrVrEj', 'uri': 'spotify:track:2tUBqZG2AbRi7Q0BIrVrEj', 'track_href': 'https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj', 'duration_ms': 291293, 'time_signature': 4}"
3156,spotify:track:1exLL81vN8mD55M9HMOt1t,"{'danceability': 0.451, 'energy': 0.424, 'key': 1, 'loudness': -13.208, 'mode': 1, 'speechiness': 0.0371, 'acousticness': 0.572, 'instrumentalness': 1.77e-06, 'liveness': 0.0553, 'valence': 0.394, 'tempo': 141.836, 'type': 'audio_features', 'id': '1exLL81vN8mD55M9HMOt1t', 'uri': 'spotify:track:1exLL81vN8mD55M9HMOt1t', 'track_href': 'https://api.spotify.com/v1/tracks/1exLL81vN8mD55M9HMOt1t', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1exLL81vN8mD55M9HMOt1t', 'duration_ms': 231587, 'time_signature': 4}"
3157,spotify:track:7LOYcC6phKAVOckgmVZJJT,"{'danceability': 0.821, 'energy': 0.379, 'key': 4, 'loudness': -15.489, 'mode': 0, 'speechiness': 0.0334, 'acousticness': 0.153, 'instrumentalness': 0, 'liveness': 0.0839, 'valence': 0.914, 'tempo': 109.123, 'type': 'audio_features', 'id': '7LOYcC6phKAVOckgmVZJJT', 'uri': 'spotify:track:7LOYcC6phKAVOckgmVZJJT', 'track_href': 'https://api.spotify.com/v1/tracks/7LOYcC6phKAVOckgmVZJJT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7LOYcC6phKAVOckgmVZJJT', 'duration_ms': 244027, 'time_signature': 4}"
3158,spotify:track:1eLd9qSFOGoHkmypQFVgw5,"{'danceability': 0.64, 'energy': 0.669, 'key': 2, 'loudness': -11.029, 'mode': 1, 'speechiness': 0.0305, 'acousticness': 0.0354, 'instrumentalness': 1.54e-05, 'liveness': 0.365, 'valence': 0.883, 'tempo': 108.155, 'type': 'audio_features', 'id': '1eLd9qSFOGoHkmypQFVgw5', 'uri': 'spotify:track:1eLd9qSFOGoHkmypQFVgw5', 'track_href': 'https://api.spotify.com/v1/tracks/1eLd9qSFOGoHkmypQFVgw5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1eLd9qSFOGoHkmypQFVgw5', 'duration_ms': 239600, 'time_signature': 4}"
3159,spotify:track:5CdX4HXMRxyldTVxXDrzSA,"{'danceability': 0.635, 'energy': 0.395, 'key': 4, 'loudness': -13.005, 'mode': 1, 'speechiness': 0.0266, 'acousticness': 0.0929, 'instrumentalness': 0, 'liveness': 0.27, 'valence': 0.334, 'tempo': 117.096, 'type': 'audio_features', 'id': '5CdX4HXMRxyldTVxXDrzSA', 'uri': 'spotify:track:5CdX4HXMRxyldTVxXDrzSA', 'track_href': 'https://api.spotify.com/v1/tracks/5CdX4HXMRxyldTVxXDrzSA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5CdX4HXMRxyldTVxXDrzSA', 'duration_ms': 219533, 'time_signature': 4}"
3160,spotify:track:54b8qPFqYqIndfdxiLApea,"{'danceability': 0.418, 'energy': 0.452, 'key': 1, 'loudness': -13.099, 'mode': 1, 'speechiness': 0.0356, 'acousticness': 0.638, 'instrumentalness': 0.00026, 'liveness': 0.0959, 'valence': 0.168, 'tempo': 175.088, 'type': 'audio_features', 'id': '54b8qPFqYqIndfdxiLApea', 'uri': 'spotify:track:54b8qPFqYqIndfdxiLApea', 'track_href': 'https://api.spotify.com/v1/tracks/54b8qPFqYqIndfdxiLApea', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/54b8qPFqYqIndfdxiLApea', 'duration_ms': 218733, 'time_signature': 4}"
3161,spotify:track:3Yx4nbYHdmHQdnYAukyHJR,"{'danceability': 0.324, 'energy': 0.358, 'key': 7, 'loudness': -14.19, 'mode': 1, 'speechiness': 0.0367, 'acousticness': 0.0532, 'instrumentalness': 0.822, 'liveness': 0.106, 'valence': 0.107, 'tempo': 134.363, 'type': 'audio_features', 'id': '3Yx4nbYHdmHQdnYAukyHJR', 'uri': 'spotify:track:3Yx4nbYHdmHQdnYAukyHJR', 'track_href': 'https://api.spotify.com/v1/tracks/3Yx4nbYHdmHQdnYAukyHJR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Yx4nbYHdmHQdnYAukyHJR', 'duration_ms': 303333, 'time_signature': 4}"
3162,spotify:track:6DjkLcOUtKhPfizM0YTAyR,"{'danceability': 0.558, 'energy': 0.958, 'key': 11, 'loudness': -3.218, 'mode': 0, 'speechiness': 0.0652, 'acousticness': 0.12, 'instrumentalness': 6.37e-05, 'liveness': 0.284, 'valence': 0.595, 'tempo': 157.968, 'type': 'audio_features', 'id': '6DjkLcOUtKhPfizM0YTAyR', 'uri': 'spotify:track:6DjkLcOUtKhPfizM0YTAyR', 'track_href': 'https://api.spotify.com/v1/tracks/6DjkLcOUtKhPfizM0YTAyR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6DjkLcOUtKhPfizM0YTAyR', 'duration_ms': 360501, 'time_signature': 4}"
3163,spotify:track:0ozd432IdkUR3ItM8ieKt0,"{'danceability': 0.6, 'energy': 0.814, 'key': 0, 'loudness': -9.411, 'mode': 1, 'speechiness': 0.0415, 'acousticness': 0.00342, 'instrumentalness': 0.00209, 'liveness': 0.0605, 'valence': 0.873, 'tempo': 120.037, 'type': 'audio_features', 'id': '0ozd432IdkUR3ItM8ieKt0', 'uri': 'spotify:track:0ozd432IdkUR3ItM8ieKt0', 'track_href': 'https://api.spotify.com/v1/tracks/0ozd432IdkUR3ItM8ieKt0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0ozd432IdkUR3ItM8ieKt0', 'duration_ms': 207867, 'time_signature': 4}"
3164,spotify:track:0eDwzWuy2gf1RJzqWl0dkF,"{'danceability': 0.578, 'energy': 0.673, 'key': 7, 'loudness': -13.156, 'mode': 1, 'speechiness': 0.0446, 'acousticness': 0.0968, 'instrumentalness': 8.33e-05, 'liveness': 0.0927, 'valence': 0.721, 'tempo': 119.786, 'type': 'audio_features', 'id': '0eDwzWuy2gf1RJzqWl0dkF', 'uri': 'spotify:track:0eDwzWuy2gf1RJzqWl0dkF', 'track_href': 'https://api.spotify.com/v1/tracks/0eDwzWuy2gf1RJzqWl0dkF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0eDwzWuy2gf1RJzqWl0dkF', 'duration_ms': 171573, 'time_signature': 4}"
