,uri,features
261,spotify:track:47IRIQxGDe2Sc6F4pe2FMf,"{'danceability': 0.552, 'energy': 0.7, 'key': 7, 'loudness': -4.533, 'mode': 1, 'speechiness': 0.0295, 'acousticness': 0.809, 'instrumentalness': 0, 'liveness': 0.805, 'valence': 0.901, 'tempo': 132.005, 'type': 'audio_features', 'id': '47IRIQxGDe2Sc6F4pe2FMf', 'uri': 'spotify:track:47IRIQxGDe2Sc6F4pe2FMf', 'track_href': 'https://api.spotify.com/v1/tracks/47IRIQxGDe2Sc6F4pe2FMf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/47IRIQxGDe2Sc6F4pe2FMf', 'duration_ms': 170760, 'time_signature': 4}"
262,spotify:track:7Gpx2fNJiilvrf9Ss8qbit,"{'danceability': 0.703, 'energy': 0.649, 'key': 8, 'loudness': -7.727, 'mode': 0, 'speechiness': 0.0312, 'acousticness': 0.397, 'instrumentalness': 0, 'liveness': 0.209, 'valence': 0.862, 'tempo': 122.719, 'type': 'audio_features', 'id': '7Gpx2fNJiilvrf9Ss8qbit', 'uri': 'spotify:track:7Gpx2fNJiilvrf9Ss8qbit', 'track_href': 'https://api.spotify.com/v1/tracks/7Gpx2fNJiilvrf9Ss8qbit', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7Gpx2fNJiilvrf9Ss8qbit', 'duration_ms': 159693, 'time_signature': 4}"
263,spotify:track:60jQTAr2OkFcV4SWSRz3st,"{'danceability': 0.466, 'energy': 0.416, 'key': 5, 'loudness': -8.249, 'mode': 1, 'speechiness': 0.026, 'acousticness': 0.742, 'instrumentalness': 5.04e-06, 'liveness': 0.249, 'valence': 0.516, 'tempo': 98.78, 'type': 'audio_features', 'id': '60jQTAr2OkFcV4SWSRz3st', 'uri': 'spotify:track:60jQTAr2OkFcV4SWSRz3st', 'track_href': 'https://api.spotify.com/v1/tracks/60jQTAr2OkFcV4SWSRz3st', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/60jQTAr2OkFcV4SWSRz3st', 'duration_ms': 171227, 'time_signature': 3}"
264,spotify:track:7CHmNiReghVLKbD032HHwz,"{'danceability': 0.356, 'energy': 0.45, 'key': 6, 'loudness': -6.677, 'mode': 1, 'speechiness': 0.03, 'acousticness': 0.924, 'instrumentalness': 0.000206, 'liveness': 0.128, 'valence': 0.313, 'tempo': 74.4, 'type': 'audio_features', 'id': '7CHmNiReghVLKbD032HHwz', 'uri': 'spotify:track:7CHmNiReghVLKbD032HHwz', 'track_href': 'https://api.spotify.com/v1/tracks/7CHmNiReghVLKbD032HHwz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7CHmNiReghVLKbD032HHwz', 'duration_ms': 172453, 'time_signature': 4}"
265,spotify:track:0c3dyxFskLV7g6dI7zNbx3,"{'danceability': 0.635, 'energy': 0.661, 'key': 2, 'loudness': -6.104, 'mode': 0, 'speechiness': 0.0362, 'acousticness': 0.0147, 'instrumentalness': 0.000375, 'liveness': 0.3, 'valence': 0.527, 'tempo': 159.865, 'type': 'audio_features', 'id': '0c3dyxFskLV7g6dI7zNbx3', 'uri': 'spotify:track:0c3dyxFskLV7g6dI7zNbx3', 'track_href': 'https://api.spotify.com/v1/tracks/0c3dyxFskLV7g6dI7zNbx3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0c3dyxFskLV7g6dI7zNbx3', 'duration_ms': 137813, 'time_signature': 4}"
266,spotify:track:7HnhPu7mOMIpouuosKBdg6,"{'danceability': 0.471, 'energy': 0.56, 'key': 4, 'loudness': -11.716, 'mode': 1, 'speechiness': 0.0405, 'acousticness': 0.469, 'instrumentalness': 0, 'liveness': 0.123, 'valence': 0.925, 'tempo': 184.41, 'type': 'audio_features', 'id': '7HnhPu7mOMIpouuosKBdg6', 'uri': 'spotify:track:7HnhPu7mOMIpouuosKBdg6', 'track_href': 'https://api.spotify.com/v1/tracks/7HnhPu7mOMIpouuosKBdg6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7HnhPu7mOMIpouuosKBdg6', 'duration_ms': 139640, 'time_signature': 3}"
267,spotify:track:2XPEv2sB6c44DSocT2TwAc,"{'danceability': 0.453, 'energy': 0.609, 'key': 8, 'loudness': -6.662, 'mode': 1, 'speechiness': 0.0296, 'acousticness': 0.00868, 'instrumentalness': 3.43e-05, 'liveness': 0.0797, 'valence': 0.96, 'tempo': 77.36, 'type': 'audio_features', 'id': '2XPEv2sB6c44DSocT2TwAc', 'uri': 'spotify:track:2XPEv2sB6c44DSocT2TwAc', 'track_href': 'https://api.spotify.com/v1/tracks/2XPEv2sB6c44DSocT2TwAc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2XPEv2sB6c44DSocT2TwAc', 'duration_ms': 147427, 'time_signature': 4}"
268,spotify:track:1aECQTfv5SO42lU4fvrdJJ,"{'danceability': 0.454, 'energy': 0.666, 'key': 3, 'loudness': -8.193, 'mode': 1, 'speechiness': 0.0379, 'acousticness': 0.758, 'instrumentalness': 2.89e-05, 'liveness': 0.275, 'valence': 0.894, 'tempo': 82.61, 'type': 'audio_features', 'id': '1aECQTfv5SO42lU4fvrdJJ', 'uri': 'spotify:track:1aECQTfv5SO42lU4fvrdJJ', 'track_href': 'https://api.spotify.com/v1/tracks/1aECQTfv5SO42lU4fvrdJJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1aECQTfv5SO42lU4fvrdJJ', 'duration_ms': 112227, 'time_signature': 4}"
269,spotify:track:702hWDnMmWGgTEVzayZJoS,"{'danceability': 0.786, 'energy': 0.615, 'key': 0, 'loudness': -8.213, 'mode': 1, 'speechiness': 0.0359, 'acousticness': 0.681, 'instrumentalness': 0.126, 'liveness': 0.136, 'valence': 0.884, 'tempo': 128.466, 'type': 'audio_features', 'id': '702hWDnMmWGgTEVzayZJoS', 'uri': 'spotify:track:702hWDnMmWGgTEVzayZJoS', 'track_href': 'https://api.spotify.com/v1/tracks/702hWDnMmWGgTEVzayZJoS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/702hWDnMmWGgTEVzayZJoS', 'duration_ms': 116360, 'time_signature': 4}"
270,spotify:track:2tkA0frBybxjFnWRkNcx1H,"{'danceability': 0.867, 'energy': 0.707, 'key': 2, 'loudness': -7.236, 'mode': 1, 'speechiness': 0.107, 'acousticness': 0.0174, 'instrumentalness': 0.000232, 'liveness': 0.142, 'valence': 0.481, 'tempo': 97.989, 'type': 'audio_features', 'id': '2tkA0frBybxjFnWRkNcx1H', 'uri': 'spotify:track:2tkA0frBybxjFnWRkNcx1H', 'track_href': 'https://api.spotify.com/v1/tracks/2tkA0frBybxjFnWRkNcx1H', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2tkA0frBybxjFnWRkNcx1H', 'duration_ms': 172725, 'time_signature': 4}"
271,spotify:track:70UvKFI48DAQ2suS58bu5l,"{'danceability': 0.366, 'energy': 0.408, 'key': 0, 'loudness': -4.85, 'mode': 1, 'speechiness': 0.0301, 'acousticness': 0.81, 'instrumentalness': 0, 'liveness': 0.328, 'valence': 0.378, 'tempo': 108.819, 'type': 'audio_features', 'id': '70UvKFI48DAQ2suS58bu5l', 'uri': 'spotify:track:70UvKFI48DAQ2suS58bu5l', 'track_href': 'https://api.spotify.com/v1/tracks/70UvKFI48DAQ2suS58bu5l', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/70UvKFI48DAQ2suS58bu5l', 'duration_ms': 157587, 'time_signature': 3}"
272,spotify:track:759mOolQH5z1Qn0aVnbZiV,"{'danceability': 0.549, 'energy': 0.457, 'key': 6, 'loudness': -11.628, 'mode': 1, 'speechiness': 0.0711, 'acousticness': 0.963, 'instrumentalness': 1.18e-05, 'liveness': 0.209, 'valence': 0.923, 'tempo': 139.909, 'type': 'audio_features', 'id': '759mOolQH5z1Qn0aVnbZiV', 'uri': 'spotify:track:759mOolQH5z1Qn0aVnbZiV', 'track_href': 'https://api.spotify.com/v1/tracks/759mOolQH5z1Qn0aVnbZiV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/759mOolQH5z1Qn0aVnbZiV', 'duration_ms': 127400, 'time_signature': 3}"
273,spotify:track:4HdRMye6yPWOFrfLLM7W6b,"{'danceability': 0.462, 'energy': 0.191, 'key': 10, 'loudness': -11.901, 'mode': 1, 'speechiness': 0.0339, 'acousticness': 0.8, 'instrumentalness': 0, 'liveness': 0.164, 'valence': 0.537, 'tempo': 80.536, 'type': 'audio_features', 'id': '4HdRMye6yPWOFrfLLM7W6b', 'uri': 'spotify:track:4HdRMye6yPWOFrfLLM7W6b', 'track_href': 'https://api.spotify.com/v1/tracks/4HdRMye6yPWOFrfLLM7W6b', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4HdRMye6yPWOFrfLLM7W6b', 'duration_ms': 124187, 'time_signature': 4}"
274,spotify:track:3hy4WKSFmCsyQbwAgPixMc,"{'danceability': 0.508, 'energy': 0.488, 'key': 6, 'loudness': -9.486, 'mode': 1, 'speechiness': 0.0336, 'acousticness': 0.867, 'instrumentalness': 0, 'liveness': 0.272, 'valence': 0.6, 'tempo': 100.444, 'type': 'audio_features', 'id': '3hy4WKSFmCsyQbwAgPixMc', 'uri': 'spotify:track:3hy4WKSFmCsyQbwAgPixMc', 'track_href': 'https://api.spotify.com/v1/tracks/3hy4WKSFmCsyQbwAgPixMc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3hy4WKSFmCsyQbwAgPixMc', 'duration_ms': 133880, 'time_signature': 3}"
275,spotify:track:5cGZE6yM5i0ZlWut6wawsN,"{'danceability': 0.317, 'energy': 0.161, 'key': 4, 'loudness': -18.856, 'mode': 1, 'speechiness': 0.0322, 'acousticness': 0.808, 'instrumentalness': 0, 'liveness': 0.104, 'valence': 0.287, 'tempo': 84.64, 'type': 'audio_features', 'id': '5cGZE6yM5i0ZlWut6wawsN', 'uri': 'spotify:track:5cGZE6yM5i0ZlWut6wawsN', 'track_href': 'https://api.spotify.com/v1/tracks/5cGZE6yM5i0ZlWut6wawsN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5cGZE6yM5i0ZlWut6wawsN', 'duration_ms': 188093, 'time_signature': 5}"
276,spotify:track:5Zt2tF219dfVI32VAORqXH,"{'danceability': 0.506, 'energy': 0.844, 'key': 5, 'loudness': -6.58, 'mode': 1, 'speechiness': 0.0725, 'acousticness': 0.617, 'instrumentalness': 0, 'liveness': 0.645, 'valence': 0.854, 'tempo': 168.78, 'type': 'audio_features', 'id': '5Zt2tF219dfVI32VAORqXH', 'uri': 'spotify:track:5Zt2tF219dfVI32VAORqXH', 'track_href': 'https://api.spotify.com/v1/tracks/5Zt2tF219dfVI32VAORqXH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Zt2tF219dfVI32VAORqXH', 'duration_ms': 129467, 'time_signature': 4}"
277,spotify:track:2MAoJ97inXy07VArmGOfKe,"{'danceability': 0.489, 'energy': 0.706, 'key': 3, 'loudness': -12.636, 'mode': 1, 'speechiness': 0.057, 'acousticness': 0.473, 'instrumentalness': 0, 'liveness': 0.621, 'valence': 0.638, 'tempo': 101.593, 'type': 'audio_features', 'id': '2MAoJ97inXy07VArmGOfKe', 'uri': 'spotify:track:2MAoJ97inXy07VArmGOfKe', 'track_href': 'https://api.spotify.com/v1/tracks/2MAoJ97inXy07VArmGOfKe', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2MAoJ97inXy07VArmGOfKe', 'duration_ms': 165933, 'time_signature': 4}"
278,spotify:track:3UCmuRdeTriWgOZMEJsfqZ,"{'danceability': 0.608, 'energy': 0.594, 'key': 2, 'loudness': -11.86, 'mode': 1, 'speechiness': 0.0435, 'acousticness': 0.32, 'instrumentalness': 4.75e-05, 'liveness': 0.129, 'valence': 0.789, 'tempo': 125.166, 'type': 'audio_features', 'id': '3UCmuRdeTriWgOZMEJsfqZ', 'uri': 'spotify:track:3UCmuRdeTriWgOZMEJsfqZ', 'track_href': 'https://api.spotify.com/v1/tracks/3UCmuRdeTriWgOZMEJsfqZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3UCmuRdeTriWgOZMEJsfqZ', 'duration_ms': 174293, 'time_signature': 4}"
279,spotify:track:6JtzRe7OZeTp3np1d3qULV,"{'danceability': 0.848, 'energy': 0.708, 'key': 7, 'loudness': -3.253, 'mode': 0, 'speechiness': 0.0353, 'acousticness': 0.591, 'instrumentalness': 0, 'liveness': 0.0844, 'valence': 0.892, 'tempo': 119.132, 'type': 'audio_features', 'id': '6JtzRe7OZeTp3np1d3qULV', 'uri': 'spotify:track:6JtzRe7OZeTp3np1d3qULV', 'track_href': 'https://api.spotify.com/v1/tracks/6JtzRe7OZeTp3np1d3qULV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6JtzRe7OZeTp3np1d3qULV', 'duration_ms': 168277, 'time_signature': 3}"
280,spotify:track:0pnfT3OLqlnIvO0uMYgCfM,"{'danceability': 0.617, 'energy': 0.444, 'key': 7, 'loudness': -10.133, 'mode': 1, 'speechiness': 0.0371, 'acousticness': 0.698, 'instrumentalness': 0, 'liveness': 0.0999, 'valence': 0.913, 'tempo': 127.699, 'type': 'audio_features', 'id': '0pnfT3OLqlnIvO0uMYgCfM', 'uri': 'spotify:track:0pnfT3OLqlnIvO0uMYgCfM', 'track_href': 'https://api.spotify.com/v1/tracks/0pnfT3OLqlnIvO0uMYgCfM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0pnfT3OLqlnIvO0uMYgCfM', 'duration_ms': 133453, 'time_signature': 4}"
281,spotify:track:45Szkclj1lt4ubm7RFK68t,"{'danceability': 0.594, 'energy': 0.533, 'key': 10, 'loudness': -7.993, 'mode': 0, 'speechiness': 0.0438, 'acousticness': 0.153, 'instrumentalness': 1.49e-05, 'liveness': 0.172, 'valence': 0.729, 'tempo': 78.552, 'type': 'audio_features', 'id': '45Szkclj1lt4ubm7RFK68t', 'uri': 'spotify:track:45Szkclj1lt4ubm7RFK68t', 'track_href': 'https://api.spotify.com/v1/tracks/45Szkclj1lt4ubm7RFK68t', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/45Szkclj1lt4ubm7RFK68t', 'duration_ms': 137307, 'time_signature': 4}"
282,spotify:track:2vdjYcYAmectRUOiR9Blk3,"{'danceability': 0.535, 'energy': 0.683, 'key': 9, 'loudness': -11.677, 'mode': 1, 'speechiness': 0.0334, 'acousticness': 0.371, 'instrumentalness': 0.0133, 'liveness': 0.205, 'valence': 0.912, 'tempo': 150.742, 'type': 'audio_features', 'id': '2vdjYcYAmectRUOiR9Blk3', 'uri': 'spotify:track:2vdjYcYAmectRUOiR9Blk3', 'track_href': 'https://api.spotify.com/v1/tracks/2vdjYcYAmectRUOiR9Blk3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2vdjYcYAmectRUOiR9Blk3', 'duration_ms': 126107, 'time_signature': 4}"
283,spotify:track:1a9EyBydOYhE7SGSodUIjP,"{'danceability': 0.662, 'energy': 0.535, 'key': 10, 'loudness': -5.457, 'mode': 1, 'speechiness': 0.027, 'acousticness': 0.563, 'instrumentalness': 0, 'liveness': 0.125, 'valence': 0.83, 'tempo': 109.695, 'type': 'audio_features', 'id': '1a9EyBydOYhE7SGSodUIjP', 'uri': 'spotify:track:1a9EyBydOYhE7SGSodUIjP', 'track_href': 'https://api.spotify.com/v1/tracks/1a9EyBydOYhE7SGSodUIjP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1a9EyBydOYhE7SGSodUIjP', 'duration_ms': 141200, 'time_signature': 4}"
284,spotify:track:7qEwxMKJu8EsjvOoxMJoTT,"{'danceability': 0.811, 'energy': 0.528, 'key': 3, 'loudness': -9.721, 'mode': 1, 'speechiness': 0.0332, 'acousticness': 0.784, 'instrumentalness': 1.58e-05, 'liveness': 0.141, 'valence': 0.942, 'tempo': 130.191, 'type': 'audio_features', 'id': '7qEwxMKJu8EsjvOoxMJoTT', 'uri': 'spotify:track:7qEwxMKJu8EsjvOoxMJoTT', 'track_href': 'https://api.spotify.com/v1/tracks/7qEwxMKJu8EsjvOoxMJoTT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7qEwxMKJu8EsjvOoxMJoTT', 'duration_ms': 151160, 'time_signature': 4}"
285,spotify:track:7wHvCwzBDk1TwSeCDuQnMR,"{'danceability': 0.579, 'energy': 0.396, 'key': 1, 'loudness': -12.693, 'mode': 1, 'speechiness': 0.0292, 'acousticness': 0.572, 'instrumentalness': 0, 'liveness': 0.0467, 'valence': 0.828, 'tempo': 67.457, 'type': 'audio_features', 'id': '7wHvCwzBDk1TwSeCDuQnMR', 'uri': 'spotify:track:7wHvCwzBDk1TwSeCDuQnMR', 'track_href': 'https://api.spotify.com/v1/tracks/7wHvCwzBDk1TwSeCDuQnMR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7wHvCwzBDk1TwSeCDuQnMR', 'duration_ms': 139307, 'time_signature': 4}"
286,spotify:track:0waFYJrUU6lLQkY8VuW7AO,"{'danceability': 0.7, 'energy': 0.584, 'key': 5, 'loudness': -11.465, 'mode': 1, 'speechiness': 0.0274, 'acousticness': 0.767, 'instrumentalness': 0.963, 'liveness': 0.318, 'valence': 0.921, 'tempo': 104.546, 'type': 'audio_features', 'id': '0waFYJrUU6lLQkY8VuW7AO', 'uri': 'spotify:track:0waFYJrUU6lLQkY8VuW7AO', 'track_href': 'https://api.spotify.com/v1/tracks/0waFYJrUU6lLQkY8VuW7AO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0waFYJrUU6lLQkY8VuW7AO', 'duration_ms': 120734, 'time_signature': 4}"
287,spotify:track:0ZECxskUXBKacuppokT4dS,"{'danceability': 0.539, 'energy': 0.212, 'key': 11, 'loudness': -12.984, 'mode': 1, 'speechiness': 0.0295, 'acousticness': 0.676, 'instrumentalness': 0.000549, 'liveness': 0.157, 'valence': 0.37, 'tempo': 112.023, 'type': 'audio_features', 'id': '0ZECxskUXBKacuppokT4dS', 'uri': 'spotify:track:0ZECxskUXBKacuppokT4dS', 'track_href': 'https://api.spotify.com/v1/tracks/0ZECxskUXBKacuppokT4dS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0ZECxskUXBKacuppokT4dS', 'duration_ms': 150467, 'time_signature': 4}"
288,spotify:track:4FsCwhDpGkBOKRtC4jLA0B,"{'danceability': 0.58, 'energy': 0.395, 'key': 1, 'loudness': -9.637, 'mode': 1, 'speechiness': 0.0261, 'acousticness': 0.909, 'instrumentalness': 0.000144, 'liveness': 0.132, 'valence': 0.678, 'tempo': 102.978, 'type': 'audio_features', 'id': '4FsCwhDpGkBOKRtC4jLA0B', 'uri': 'spotify:track:4FsCwhDpGkBOKRtC4jLA0B', 'track_href': 'https://api.spotify.com/v1/tracks/4FsCwhDpGkBOKRtC4jLA0B', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4FsCwhDpGkBOKRtC4jLA0B', 'duration_ms': 175733, 'time_signature': 1}"
289,spotify:track:1fYclWC8g0GAjQUrGQh4ZC,"{'danceability': 0.442, 'energy': 0.217, 'key': 3, 'loudness': -14.609, 'mode': 1, 'speechiness': 0.038, 'acousticness': 0.935, 'instrumentalness': 0.00757, 'liveness': 0.12, 'valence': 0.321, 'tempo': 79.065, 'type': 'audio_features', 'id': '1fYclWC8g0GAjQUrGQh4ZC', 'uri': 'spotify:track:1fYclWC8g0GAjQUrGQh4ZC', 'track_href': 'https://api.spotify.com/v1/tracks/1fYclWC8g0GAjQUrGQh4ZC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1fYclWC8g0GAjQUrGQh4ZC', 'duration_ms': 167102, 'time_signature': 3}"
290,spotify:track:4s9qKAu0wMyIWVUB7Cuv3j,"{'danceability': 0.684, 'energy': 0.389, 'key': 0, 'loudness': -10.933, 'mode': 1, 'speechiness': 0.035, 'acousticness': 0.604, 'instrumentalness': 0, 'liveness': 0.369, 'valence': 0.824, 'tempo': 129.06, 'type': 'audio_features', 'id': '4s9qKAu0wMyIWVUB7Cuv3j', 'uri': 'spotify:track:4s9qKAu0wMyIWVUB7Cuv3j', 'track_href': 'https://api.spotify.com/v1/tracks/4s9qKAu0wMyIWVUB7Cuv3j', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4s9qKAu0wMyIWVUB7Cuv3j', 'duration_ms': 142027, 'time_signature': 4}"
291,spotify:track:5vPNm6nrjBgEUzmvctL62y,"{'danceability': 0.524, 'energy': 0.254, 'key': 1, 'loudness': -14.629, 'mode': 1, 'speechiness': 0.0324, 'acousticness': 0.978, 'instrumentalness': 0.0783, 'liveness': 0.184, 'valence': 0.7, 'tempo': 114.09, 'type': 'audio_features', 'id': '5vPNm6nrjBgEUzmvctL62y', 'uri': 'spotify:track:5vPNm6nrjBgEUzmvctL62y', 'track_href': 'https://api.spotify.com/v1/tracks/5vPNm6nrjBgEUzmvctL62y', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5vPNm6nrjBgEUzmvctL62y', 'duration_ms': 214907, 'time_signature': 4}"
292,spotify:track:6sEzDVlcfYn2akvtzUitrb,"{'danceability': 0.563, 'energy': 0.153, 'key': 11, 'loudness': -13.87, 'mode': 1, 'speechiness': 0.0272, 'acousticness': 0.857, 'instrumentalness': 0.00193, 'liveness': 0.085, 'valence': 0.335, 'tempo': 92.487, 'type': 'audio_features', 'id': '6sEzDVlcfYn2akvtzUitrb', 'uri': 'spotify:track:6sEzDVlcfYn2akvtzUitrb', 'track_href': 'https://api.spotify.com/v1/tracks/6sEzDVlcfYn2akvtzUitrb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6sEzDVlcfYn2akvtzUitrb', 'duration_ms': 214520, 'time_signature': 3}"
293,spotify:track:73VDF3a8kAFE5KGpMwF8c5,"{'danceability': 0.696, 'energy': 0.37, 'key': 8, 'loudness': -19.441, 'mode': 1, 'speechiness': 0.113, 'acousticness': 0.578, 'instrumentalness': 0.494, 'liveness': 0.152, 'valence': 0.775, 'tempo': 130.3, 'type': 'audio_features', 'id': '73VDF3a8kAFE5KGpMwF8c5', 'uri': 'spotify:track:73VDF3a8kAFE5KGpMwF8c5', 'track_href': 'https://api.spotify.com/v1/tracks/73VDF3a8kAFE5KGpMwF8c5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/73VDF3a8kAFE5KGpMwF8c5', 'duration_ms': 184265, 'time_signature': 4}"
294,spotify:track:6csU5EvfcRi2NNoOwNVg8A,"{'danceability': 0.31, 'energy': 0.312, 'key': 0, 'loudness': -9.321, 'mode': 1, 'speechiness': 0.0269, 'acousticness': 0.85, 'instrumentalness': 4.51e-05, 'liveness': 0.325, 'valence': 0.256, 'tempo': 90.169, 'type': 'audio_features', 'id': '6csU5EvfcRi2NNoOwNVg8A', 'uri': 'spotify:track:6csU5EvfcRi2NNoOwNVg8A', 'track_href': 'https://api.spotify.com/v1/tracks/6csU5EvfcRi2NNoOwNVg8A', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6csU5EvfcRi2NNoOwNVg8A', 'duration_ms': 170692, 'time_signature': 4}"
295,spotify:track:2Vr3XMnJyu60xBUUchWUrI,"{'danceability': 0.493, 'energy': 0.123, 'key': 5, 'loudness': -13.875, 'mode': 1, 'speechiness': 0.0366, 'acousticness': 0.939, 'instrumentalness': 8.58e-06, 'liveness': 0.146, 'valence': 0.273, 'tempo': 144.64, 'type': 'audio_features', 'id': '2Vr3XMnJyu60xBUUchWUrI', 'uri': 'spotify:track:2Vr3XMnJyu60xBUUchWUrI', 'track_href': 'https://api.spotify.com/v1/tracks/2Vr3XMnJyu60xBUUchWUrI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Vr3XMnJyu60xBUUchWUrI', 'duration_ms': 174200, 'time_signature': 3}"
296,spotify:track:4xNA2pJxLChxNS5YncIqCv,"{'danceability': 0.385, 'energy': 0.251, 'key': 0, 'loudness': -7.569, 'mode': 1, 'speechiness': 0.0276, 'acousticness': 0.799, 'instrumentalness': 0, 'liveness': 0.0565, 'valence': 0.308, 'tempo': 104.586, 'type': 'audio_features', 'id': '4xNA2pJxLChxNS5YncIqCv', 'uri': 'spotify:track:4xNA2pJxLChxNS5YncIqCv', 'track_href': 'https://api.spotify.com/v1/tracks/4xNA2pJxLChxNS5YncIqCv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4xNA2pJxLChxNS5YncIqCv', 'duration_ms': 158813, 'time_signature': 4}"
297,spotify:track:1SN5fcUZyWFktGbEoHdHOm,"{'danceability': 0.701, 'energy': 0.322, 'key': 1, 'loudness': -12.103, 'mode': 0, 'speechiness': 0.0685, 'acousticness': 0.57, 'instrumentalness': 0, 'liveness': 0.114, 'valence': 0.84, 'tempo': 140.907, 'type': 'audio_features', 'id': '1SN5fcUZyWFktGbEoHdHOm', 'uri': 'spotify:track:1SN5fcUZyWFktGbEoHdHOm', 'track_href': 'https://api.spotify.com/v1/tracks/1SN5fcUZyWFktGbEoHdHOm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1SN5fcUZyWFktGbEoHdHOm', 'duration_ms': 124502, 'time_signature': 4}"
298,spotify:track:5Je693k5EPOByKPmjPoFnv,"{'danceability': 0.614, 'energy': 0.752, 'key': 5, 'loudness': -6.722, 'mode': 1, 'speechiness': 0.0291, 'acousticness': 0.537, 'instrumentalness': 0, 'liveness': 0.0818, 'valence': 0.804, 'tempo': 134.988, 'type': 'audio_features', 'id': '5Je693k5EPOByKPmjPoFnv', 'uri': 'spotify:track:5Je693k5EPOByKPmjPoFnv', 'track_href': 'https://api.spotify.com/v1/tracks/5Je693k5EPOByKPmjPoFnv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Je693k5EPOByKPmjPoFnv', 'duration_ms': 107827, 'time_signature': 4}"
299,spotify:track:6sbj89WozjblBMa5u41orw,"{'danceability': 0.572, 'energy': 0.392, 'key': 9, 'loudness': -10.555, 'mode': 1, 'speechiness': 0.0325, 'acousticness': 0.778, 'instrumentalness': 0.000435, 'liveness': 0.15, 'valence': 0.381, 'tempo': 128.255, 'type': 'audio_features', 'id': '6sbj89WozjblBMa5u41orw', 'uri': 'spotify:track:6sbj89WozjblBMa5u41orw', 'track_href': 'https://api.spotify.com/v1/tracks/6sbj89WozjblBMa5u41orw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6sbj89WozjblBMa5u41orw', 'duration_ms': 132040, 'time_signature': 3}"
300,spotify:track:1sM0yZDxUhPQhkDh2CLd6l,"{'danceability': 0.723, 'energy': 0.44, 'key': 2, 'loudness': -10.536, 'mode': 1, 'speechiness': 0.0319, 'acousticness': 0.667, 'instrumentalness': 0, 'liveness': 0.128, 'valence': 0.843, 'tempo': 123.217, 'type': 'audio_features', 'id': '1sM0yZDxUhPQhkDh2CLd6l', 'uri': 'spotify:track:1sM0yZDxUhPQhkDh2CLd6l', 'track_href': 'https://api.spotify.com/v1/tracks/1sM0yZDxUhPQhkDh2CLd6l', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1sM0yZDxUhPQhkDh2CLd6l', 'duration_ms': 143200, 'time_signature': 4}"
